date,sku,store,value
2023-09-09,SKU003,CHI,626.51
2023-09-09,SKU004,NYC,566.32
2023-09-09,SKU004,LA,493.55
2023-09-09,SKU004,CHI,403.93
2023-09-09,SKU005,NYC,975.35
2023-09-09,SKU005,LA,627.96
2023-09-09,SKU005,CHI,560.45
2023-09-10,SKU001,NYC,668.06
2023-09-10,SKU001,LA,766.63
2023-09-10,SKU001,CHI,432.82
2023-09-10,SKU002,NYC,485.67
2023-09-10,SKU002,LA,506.63
2023-09-10,SKU002,CHI,335.56
2023-09-10,SKU003,NYC,1088.10
2023-09-10,SKU003,LA,867.27
2023-09-10,SKU003,CHI,538.13
2023-09-10,SKU004,NYC,537.80
2023-09-10,SKU004,LA,458.36
2023-09-10,SKU004,CHI,308.16
2023-09-10,SKU005,NYC,722.08
2023-09-10,SKU005,LA,835.56
2023-09-10,SKU005,CHI,724.54
2023-09-11,SKU001,NYC,414.13
2023-09-11,SKU001,LA,381.81
2023-09-11,SKU001,CHI,354.06
2023-09-11,SKU002,NYC,347.87
2023-09-11,SKU002,LA,225.24
2023-09-11,SKU002,CHI,209.04
2023-09-11,SKU003,NYC,656.10
2023-09-11,SKU003,LA,426.43
2023-09-11,SKU003,CHI,397.40
2023-09-11,SKU004,NYC,349.87
2023-09-11,SKU004,LA,237.62
2023-09-11,SKU004,CHI,227.36
2023-09-11,SKU005,NYC,606.69
2023-09-11,SKU005,LA,520.41
2023-09-11,SKU005,CHI,347.45
2023-09-12,SKU001,NYC,490.95
2023-09-12,SKU001,LA,380.50
2023-09-12,SKU001,CHI,306.47
2023-09-12,SKU002,NYC,297.52
2023-09-12,SKU002,LA,206.33
2023-09-12,SKU002,CHI,229.06
2023-09-12,SKU003,NYC,662.84
2023-09-12,SKU003,LA,526.41
2023-09-12,SKU003,CHI,399.90
2023-09-12,SKU004,NYC,321.89
2023-09-12,SKU004,LA,322.80
2023-09-12,SKU004,CHI,236.64
2023-09-12,SKU005,NYC,636.82
2023-09-12,SKU005,LA,535.53
2023-09-12,SKU005,CHI,381.26
2023-09-13,SKU001,NYC,433.84
2023-09-13,SKU001,LA,383.62
2023-09-13,SKU001,CHI,322.34
2023-09-13,SKU002,NYC,262.97
2023-09-13,SKU002,LA,269.79
2023-09-13,SKU002,CHI,181.03
2023-09-13,SKU003,NYC,613.20
2023-09-13,SKU003,LA,652.84
2023-09-13,SKU003,CHI,382.16
2023-09-13,SKU004,NYC,335.76
2023-09-13,SKU004,LA,298.92
2023-09-13,SKU004,CHI,243.80
2023-09-13,SKU005,NYC,526.39
2023-09-13,SKU005,LA,521.56
2023-09-13,SKU005,CHI,429.17
2023-09-14,SKU001,NYC,581.46
2023-09-14,SKU001,LA,477.19
2023-09-14,SKU001,CHI,358.90
2023-09-14,SKU002,NYC,340.11
2023-09-14,SKU002,LA,314.13
2023-09-14,SKU002,CHI,263.58
2023-09-14,SKU003,NYC,688.77
2023-09-14,SKU003,LA,613.84
2023-09-14,SKU003,CHI,502.22
2023-09-14,SKU004,NYC,542.27
2023-09-14,SKU004,LA,410.04
2023-09-14,SKU004,CHI,334.65
2023-09-14,SKU005,NYC,765.91
2023-09-14,SKU005,LA,559.67
2023-09-14,SKU005,CHI,506.26
2023-09-15,SKU001,NYC,640.83
2023-09-15,SKU001,LA,417.47
2023-09-15,SKU001,CHI,372.95
2023-09-15,SKU002,NYC,382.34
2023-09-15,SKU002,LA,332.20
2023-09-15,SKU002,CHI,281.00
2023-09-15,SKU003,NYC,741.16
2023-09-15,SKU003,LA,620.22
2023-09-15,SKU003,CHI,662.83
2023-09-15,SKU004,NYC,422.92
2023-09-15,SKU004,LA,319.39
2023-09-15,SKU004,CHI,300.29
2023-09-15,SKU005,NYC,678.72
2023-09-15,SKU005,LA,589.18
2023-09-15,SKU005,CHI,473.73
2023-09-16,SKU001,NYC,560.56
2023-09-16,SKU001,LA,610.49
2023-09-16,SKU001,CHI,495.33
2023-09-16,SKU002,NYC,551.47
2023-09-16,SKU002,LA,417.97
2023-09-16,SKU002,CHI,366.71
2023-09-16,SKU003,NYC,1149.97
2023-09-16,SKU003,LA,866.39
2023-09-16,SKU003,CHI,688.94
2023-09-16,SKU004,NYC,561.12
2023-09-16,SKU004,LA,513.65
2023-09-16,SKU004,CHI,374.05
2023-09-16,SKU005,NYC,719.00
2023-09-16,SKU005,LA,773.10
2023-09-16,SKU005,CHI,697.77
2023-09-17,SKU001,NYC,794.49
2023-09-17,SKU001,LA,591.88
2023-09-17,SKU001,CHI,448.03
2023-09-17,SKU002,NYC,482.24
2023-09-17,SKU002,LA,411.37
2023-09-17,SKU002,CHI,291.63
2023-09-17,SKU003,NYC,892.59
2023-09-17,SKU003,LA,820.52
2023-09-17,SKU003,CHI,676.01
2023-09-17,SKU004,NYC,616.63
2023-09-17,SKU004,LA,446.71
2023-09-17,SKU004,CHI,313.71
2023-09-17,SKU005,NYC,925.98
2023-09-17,SKU005,LA,864.02
2023-09-17,SKU005,CHI,536.65
2023-09-18,SKU001,NYC,438.44
2023-09-18,SKU001,LA,372.75
2023-09-18,SKU001,CHI,372.27
2023-09-18,SKU002,NYC,361.51
2023-09-18,SKU002,LA,262.21
2023-09-18,SKU002,CHI,233.84
2023-09-18,SKU003,NYC,606.18
2023-09-18,SKU003,LA,541.63
2023-09-18,SKU003,CHI,354.80
2023-09-18,SKU004,NYC,345.45
2023-09-18,SKU004,LA,288.69
2023-09-18,SKU004,CHI,225.47
2023-09-18,SKU005,NYC,654.99
2023-09-18,SKU005,LA,465.66
2023-09-18,SKU005,CHI,455.32
2023-09-19,SKU001,NYC,508.55
2023-09-19,SKU001,LA,411.00
2023-09-19,SKU001,CHI,358.74
2023-09-19,SKU002,NYC,335.21
2023-09-19,SKU002,LA,253.06
2023-09-19,SKU002,CHI,208.55
2023-09-19,SKU003,NYC,699.01
2023-09-19,SKU003,LA,476.43
2023-09-19,SKU003,CHI,476.61
2023-09-19,SKU004,NYC,376.95
2023-09-19,SKU004,LA,340.46
2023-09-19,SKU004,CHI,259.52
2023-09-19,SKU005,NYC,574.91
2023-09-19,SKU005,LA,602.13
2023-09-19,SKU005,CHI,405.59
2023-09-20,SKU001,NYC,498.68
2023-09-20,SKU001,LA,381.88
2023-09-20,SKU001,CHI,296.73
2023-09-20,SKU002,NYC,331.59
2023-09-20,SKU002,LA,260.01
2023-09-20,SKU002,CHI,217.64
2023-09-20,SKU003,NYC,667.30
2023-09-20,SKU003,LA,519.50
2023-09-20,SKU003,CHI,482.18
2023-09-20,SKU004,NYC,409.72
2023-09-20,SKU004,LA,255.93
2023-09-20,SKU004,CHI,234.13
2023-09-20,SKU005,NYC,603.26
2023-09-20,SKU005,LA,470.90
2023-09-20,SKU005,CHI,387.22
2023-09-21,SKU001,NYC,608.98
2023-09-21,SKU001,LA,499.96
2023-09-21,SKU001,CHI,319.83
2023-09-21,SKU002,NYC,337.78
2023-09-21,SKU002,LA,331.69
2023-09-21,SKU002,CHI,250.98
2023-09-21,SKU003,NYC,841.97
2023-09-21,SKU003,LA,606.23
2023-09-21,SKU003,CHI,520.66
2023-09-21,SKU004,NYC,416.91
2023-09-21,SKU004,LA,369.93
2023-09-21,SKU004,CHI,322.80
2023-09-21,SKU005,NYC,769.12
2023-09-21,SKU005,LA,548.74
2023-09-21,SKU005,CHI,545.42
2023-09-22,SKU001,NYC,571.12
2023-09-22,SKU001,LA,499.87
2023-09-22,SKU001,CHI,399.71
2023-09-22,SKU002,NYC,372.27
2023-09-22,SKU002,LA,353.34
2023-09-22,SKU002,CHI,241.15
2023-09-22,SKU003,NYC,752.45
2023-09-22,SKU003,LA,572.20
2023-09-22,SKU003,CHI,440.77
2023-09-22,SKU004,NYC,559.72
2023-09-22,SKU004,LA,376.06
2023-09-22,SKU004,CHI,293.36
2023-09-22,SKU005,NYC,884.01
2023-09-22,SKU005,LA,512.25
2023-09-22,SKU005,CHI,556.80
2023-09-23,SKU001,NYC,769.17
2023-09-23,SKU001,LA,616.89
2023-09-23,SKU001,CHI,488.81
2023-09-23,SKU002,NYC,494.16
2023-09-23,SKU002,LA,487.72
2023-09-23,SKU002,CHI,374.03
2023-09-23,SKU003,NYC,1007.76
2023-09-23,SKU003,LA,783.95
2023-09-23,SKU003,CHI,682.56
2023-09-23,SKU004,NYC,538.71
2023-09-23,SKU004,LA,458.83
2023-09-23,SKU004,CHI,387.51
2023-09-23,SKU005,NYC,898.42
2023-09-23,SKU005,LA,757.80
2023-09-23,SKU005,CHI,624.72
2023-09-24,SKU001,NYC,675.79
2023-09-24,SKU001,LA,723.93
2023-09-24,SKU001,CHI,395.83
2023-09-24,SKU002,NYC,547.55
2023-09-24,SKU002,LA,454.97
2023-09-24,SKU002,CHI,335.03
2023-09-24,SKU003,NYC,1009.35
2023-09-24,SKU003,LA,867.02
2023-09-24,SKU003,CHI,687.09
2023-09-24,SKU004,NYC,643.99
2023-09-24,SKU004,LA,528.86
2023-09-24,SKU004,CHI,384.94
2023-09-24,SKU005,NYC,880.51
2023-09-24,SKU005,LA,839.74
2023-09-24,SKU005,CHI,688.61
2023-09-25,SKU001,NYC,534.23
2023-09-25,SKU001,LA,390.00
2023-09-25,SKU001,CHI,412.01
2023-09-25,SKU002,NYC,277.94
2023-09-25,SKU002,LA,331.71
2023-09-25,SKU002,CHI,205.94
2023-09-25,SKU003,NYC,666.95
2023-09-25,SKU003,LA,660.09
2023-09-25,SKU003,CHI,533.05
2023-09-25,SKU004,NYC,456.89
2023-09-25,SKU004,LA,355.73
2023-09-25,SKU004,CHI,274.30
2023-09-25,SKU005,NYC,552.74
2023-09-25,SKU005,LA,471.26
2023-09-25,SKU005,CHI,424.69
2023-09-26,SKU001,NYC,527.82
2023-09-26,SKU001,LA,444.58
2023-09-26,SKU001,CHI,359.84
2023-09-26,SKU002,NYC,384.76
2023-09-26,SKU002,LA,321.28
2023-09-26,SKU002,CHI,225.99
2023-09-26,SKU003,NYC,535.63
2023-09-26,SKU003,LA,621.33
2023-09-26,SKU003,CHI,441.58
2023-09-26,SKU004,NYC,377.99
2023-09-26,SKU004,LA,336.52
2023-09-26,SKU004,CHI,230.52
2023-09-26,SKU005,NYC,630.37
2023-09-26,SKU005,LA,459.66
2023-09-26,SKU005,CHI,330.14
2023-09-27,SKU001,NYC,464.54
2023-09-27,SKU001,LA,477.31
2023-09-27,SKU001,CHI,337.21
2023-09-27,SKU002,NYC,365.39
2023-09-27,SKU002,LA,279.26
2023-09-27,SKU002,CHI,235.11
2023-09-27,SKU003,NYC,551.43
2023-09-27,SKU003,LA,525.59
2023-09-27,SKU003,CHI,413.76
2023-09-27,SKU004,NYC,344.12
2023-09-27,SKU004,LA,336.10
2023-09-27,SKU004,CHI,276.26
2023-09-27,SKU005,NYC,670.51
2023-09-27,SKU005,LA,536.66
2023-09-27,SKU005,CHI,462.06
2023-09-28,SKU001,NYC,594.16
2023-09-28,SKU001,LA,505.56
2023-09-28,SKU001,CHI,370.75
2023-09-28,SKU002,NYC,422.50
2023-09-28,SKU002,LA,347.94
2023-09-28,SKU002,CHI,239.62
2023-09-28,SKU003,NYC,751.07
2023-09-28,SKU003,LA,741.46
2023-09-28,SKU003,CHI,465.68
2023-09-28,SKU004,NYC,451.74
2023-09-28,SKU004,LA,432.82
2023-09-28,SKU004,CHI,335.38
2023-09-28,SKU005,NYC,840.71
2023-09-28,SKU005,LA,676.78
2023-09-28,SKU005,CHI,492.20
2023-09-29,SKU001,NYC,487.81
2023-09-29,SKU001,LA,596.04
2023-09-29,SKU001,CHI,427.64
2023-09-29,SKU002,NYC,366.89
2023-09-29,SKU002,LA,339.52
2023-09-29,SKU002,CHI,251.36
2023-09-29,SKU003,NYC,799.34
2023-09-29,SKU003,LA,712.84
2023-09-29,SKU003,CHI,500.30
2023-09-29,SKU004,NYC,562.95
2023-09-29,SKU004,LA,381.26
2023-09-29,SKU004,CHI,301.32
2023-09-29,SKU005,NYC,860.16
2023-09-29,SKU005,LA,566.87
2023-09-29,SKU005,CHI,519.46
2023-09-30,SKU001,NYC,938.75
2023-09-30,SKU001,LA,651.70
2023-09-30,SKU001,CHI,528.04
2023-09-30,SKU002,NYC,495.27
2023-09-30,SKU002,LA,397.11
2023-09-30,SKU002,CHI,342.57
2023-09-30,SKU003,NYC,1294.96
2023-09-30,SKU003,LA,959.70
2023-09-30,SKU003,CHI,740.88
2023-09-30,SKU004,NYC,660.83
2023-09-30,SKU004,LA,564.48
2023-09-30,SKU004,CHI,398.49
2023-09-30,SKU005,NYC,1003.35
2023-09-30,SKU005,LA,832.13
2023-09-30,SKU005,CHI,700.10
2023-10-01,SKU001,NYC,703.14
2023-10-01,SKU001,LA,563.94
2023-10-01,SKU001,CHI,480.56
2023-10-01,SKU002,NYC,548.49
2023-10-01,SKU002,LA,391.55
2023-10-01,SKU002,CHI,379.06
2023-10-01,SKU003,NYC,938.06
2023-10-01,SKU003,LA,863.93
2023-10-01,SKU003,CHI,608.73
2023-10-01,SKU004,NYC,658.85
2023-10-01,SKU004,LA,438.08
2023-10-01,SKU004,CHI,330.68
2023-10-01,SKU005,NYC,1015.96
2023-10-01,SKU005,LA,868.65
2023-10-01,SKU005,CHI,724.71
2023-10-02,SKU001,NYC,520.02
2023-10-02,SKU001,LA,443.90
2023-10-02,SKU001,CHI,347.04
2023-10-02,SKU002,NYC,353.76
2023-10-02,SKU002,LA,328.64
2023-10-02,SKU002,CHI,226.19
2023-10-02,SKU003,NYC,628.04
2023-10-02,SKU003,LA,655.76
2023-10-02,SKU003,CHI,508.77
2023-10-02,SKU004,NYC,431.06
2023-10-02,SKU004,LA,321.26
2023-10-02,SKU004,CHI,284.86
2023-10-02,SKU005,NYC,775.06
2023-10-02,SKU005,LA,526.40
2023-10-02,SKU005,CHI,471.89
2023-10-03,SKU001,NYC,444.60
2023-10-03,SKU001,LA,388.15
2023-10-03,SKU001,CHI,375.78
2023-10-03,SKU002,NYC,371.12
2023-10-03,SKU002,LA,280.00
2023-10-03,SKU002,CHI,206.94
2023-10-03,SKU003,NYC,647.06
2023-10-03,SKU003,LA,701.68
2023-10-03,SKU003,CHI,468.84
2023-10-03,SKU004,NYC,444.89
2023-10-03,SKU004,LA,361.05
2023-10-03,SKU004,CHI,280.34
2023-10-03,SKU005,NYC,695.93
2023-10-03,SKU005,LA,537.05
2023-10-03,SKU005,CHI,494.31
2023-10-04,SKU001,NYC,520.17
2023-10-04,SKU001,LA,416.04
2023-10-04,SKU001,CHI,362.22
2023-10-04,SKU002,NYC,348.40
2023-10-04,SKU002,LA,302.96
2023-10-04,SKU002,CHI,213.43
2023-10-04,SKU003,NYC,577.86
2023-10-04,SKU003,LA,456.58
2023-10-04,SKU003,CHI,399.11
2023-10-04,SKU004,NYC,369.84
2023-10-04,SKU004,LA,322.77
2023-10-04,SKU004,CHI,274.26
2023-10-04,SKU005,NYC,701.32
2023-10-04,SKU005,LA,587.89
2023-10-04,SKU005,CHI,393.67
2023-10-05,SKU001,NYC,724.52
2023-10-05,SKU001,LA,501.73
2023-10-05,SKU001,CHI,381.77
2023-10-05,SKU002,NYC,409.09
2023-10-05,SKU002,LA,353.45
2023-10-05,SKU002,CHI,285.10
2023-10-05,SKU003,NYC,783.86
2023-10-05,SKU003,LA,797.43
2023-10-05,SKU003,CHI,466.81
2023-10-05,SKU004,NYC,508.84
2023-10-05,SKU004,LA,435.84
2023-10-05,SKU004,CHI,322.15
2023-10-05,SKU005,NYC,715.71
2023-10-05,SKU005,LA,664.23
2023-10-05,SKU005,CHI,576.11
2023-10-06,SKU001,NYC,616.46
2023-10-06,SKU001,LA,483.07
2023-10-06,SKU001,CHI,324.50
2023-10-06,SKU002,NYC,427.31
2023-10-06,SKU002,LA,278.28
2023-10-06,SKU002,CHI,306.91
2023-10-06,SKU003,NYC,768.31
2023-10-06,SKU003,LA,774.34
2023-10-06,SKU003,CHI,610.29
2023-10-06,SKU004,NYC,486.26
2023-10-06,SKU004,LA,398.12
2023-10-06,SKU004,CHI,388.54
2023-10-06,SKU005,NYC,773.25
2023-10-06,SKU005,LA,642.10
2023-10-06,SKU005,CHI,504.81
2023-10-07,SKU001,NYC,738.65
2023-10-07,SKU001,LA,666.02
2023-10-07,SKU001,CHI,524.19
2023-10-07,SKU002,NYC,395.91
2023-10-07,SKU002,LA,403.88
2023-10-07,SKU002,CHI,407.01
2023-10-07,SKU003,NYC,1180.98
2023-10-07,SKU003,LA,1117.85
2023-10-07,SKU003,CHI,603.93
2023-10-07,SKU004,NYC,510.10
2023-10-07,SKU004,LA,587.70
2023-10-07,SKU004,CHI,379.72
2023-10-07,SKU005,NYC,1128.24
2023-10-07,SKU005,LA,808.27
2023-10-07,SKU005,CHI,772.99
2023-10-08,SKU001,NYC,776.31
2023-10-08,SKU001,LA,658.42
2023-10-08,SKU001,CHI,614.68
2023-10-08,SKU002,NYC,584.90
2023-10-08,SKU002,LA,423.82
2023-10-08,SKU002,CHI,261.88
2023-10-08,SKU003,NYC,1265.33
2023-10-08,SKU003,LA,900.42
2023-10-08,SKU003,CHI,747.66
2023-10-08,SKU004,NYC,580.93
2023-10-08,SKU004,LA,526.41
2023-10-08,SKU004,CHI,391.48
2023-10-08,SKU005,NYC,969.39
2023-10-08,SKU005,LA,649.03
2023-10-08,SKU005,CHI,745.11
2023-10-09,SKU001,NYC,537.76
2023-10-09,SKU001,LA,403.71
2023-10-09,SKU001,CHI,391.39
2023-10-09,SKU002,NYC,348.88
2023-10-09,SKU002,LA,284.27
2023-10-09,SKU002,CHI,213.42
2023-10-09,SKU003,NYC,826.69
2023-10-09,SKU003,LA,723.70
2023-10-09,SKU003,CHI,427.68
2023-10-09,SKU004,NYC,376.02
2023-10-09,SKU004,LA,340.06
2023-10-09,SKU004,CHI,301.45
2023-10-09,SKU005,NYC,687.58
2023-10-09,SKU005,LA,560.26
2023-10-09,SKU005,CHI,491.86
2023-10-10,SKU001,NYC,539.44
2023-10-10,SKU001,LA,428.25
2023-10-10,SKU001,CHI,345.89
2023-10-10,SKU002,NYC,345.25
2023-10-10,SKU002,LA,328.34
2023-10-10,SKU002,CHI,238.42
2023-10-10,SKU003,NYC,717.77
2023-10-10,SKU003,LA,599.46
2023-10-10,SKU003,CHI,524.53
2023-10-10,SKU004,NYC,403.88
2023-10-10,SKU004,LA,418.94
2023-10-10,SKU004,CHI,256.40
2023-10-10,SKU005,NYC,585.45
2023-10-10,SKU005,LA,585.93
2023-10-10,SKU005,CHI,473.89
2023-10-11,SKU001,NYC,507.80
2023-10-11,SKU001,LA,587.58
2023-10-11,SKU001,CHI,369.14
2023-10-11,SKU002,NYC,404.80
2023-10-11,SKU002,LA,318.19
2023-10-11,SKU002,CHI,248.01
2023-10-11,SKU003,NYC,656.19
2023-10-11,SKU003,LA,611.86
2023-10-11,SKU003,CHI,507.87
2023-10-11,SKU004,NYC,367.09
2023-10-11,SKU004,LA,271.03
2023-10-11,SKU004,CHI,316.29
2023-10-11,SKU005,NYC,733.42
2023-10-11,SKU005,LA,600.56
2023-10-11,SKU005,CHI,447.02
2023-10-12,SKU001,NYC,677.91
2023-10-12,SKU001,LA,449.79
2023-10-12,SKU001,CHI,393.19
2023-10-12,SKU002,NYC,400.32
2023-10-12,SKU002,LA,395.84
2023-10-12,SKU002,CHI,275.56
2023-10-12,SKU003,NYC,801.85
2023-10-12,SKU003,LA,771.10
2023-10-12,SKU003,CHI,623.75
2023-10-12,SKU004,NYC,492.70
2023-10-12,SKU004,LA,432.84
2023-10-12,SKU004,CHI,290.12
2023-10-12,SKU005,NYC,768.08
2023-10-12,SKU005,LA,615.70
2023-10-12,SKU005,CHI,528.16
2023-10-13,SKU001,NYC,677.11
2023-10-13,SKU001,LA,484.80
2023-10-13,SKU001,CHI,448.62
2023-10-13,SKU002,NYC,461.75
2023-10-13,SKU002,LA,323.27
2023-10-13,SKU002,CHI,345.62
2023-10-13,SKU003,NYC,834.86
2023-10-13,SKU003,LA,636.32
2023-10-13,SKU003,CHI,517.89
2023-10-13,SKU004,NYC,524.26
2023-10-13,SKU004,LA,409.36
2023-10-13,SKU004,CHI,338.41
2023-10-13,SKU005,NYC,626.39
2023-10-13,SKU005,LA,619.74
2023-10-13,SKU005,CHI,464.86
2023-10-14,SKU001,NYC,1055.30
2023-10-14,SKU001,LA,762.47
2023-10-14,SKU001,CHI,614.78
2023-10-14,SKU002,NYC,666.01
2023-10-14,SKU002,LA,618.02
2023-10-14,SKU002,CHI,480.09
2023-10-14,SKU003,NYC,1451.03
2023-10-14,SKU003,LA,1024.85
2023-10-14,SKU003,CHI,858.04
2023-10-14,SKU004,NYC,781.00
2023-10-14,SKU004,LA,583.92
2023-10-14,SKU004,CHI,514.28
2023-10-14,SKU005,NYC,1278.63
2023-10-14,SKU005,LA,1135.19
2023-10-14,SKU005,CHI,685.54
2023-10-15,SKU001,NYC,797.53
2023-10-15,SKU001,LA,692.54
2023-10-15,SKU001,CHI,646.86
2023-10-15,SKU002,NYC,594.13
2023-10-15,SKU002,LA,440.91
2023-10-15,SKU002,CHI,345.34
2023-10-15,SKU003,NYC,1199.45
2023-10-15,SKU003,LA,980.62
2023-10-15,SKU003,CHI,682.12
2023-10-15,SKU004,NYC,663.40
2023-10-15,SKU004,LA,630.51
2023-10-15,SKU004,CHI,464.53
2023-10-15,SKU005,NYC,991.70
2023-10-15,SKU005,LA,763.12
2023-10-15,SKU005,CHI,760.49
2023-10-16,SKU001,NYC,552.95
2023-10-16,SKU001,LA,496.49
2023-10-16,SKU001,CHI,407.25
2023-10-16,SKU002,NYC,340.60
2023-10-16,SKU002,LA,306.20
2023-10-16,SKU002,CHI,222.93
2023-10-16,SKU003,NYC,608.53
2023-10-16,SKU003,LA,597.73
2023-10-16,SKU003,CHI,531.79
2023-10-16,SKU004,NYC,435.76
2023-10-16,SKU004,LA,358.78
2023-10-16,SKU004,CHI,243.61
2023-10-16,SKU005,NYC,713.91
2023-10-16,SKU005,LA,586.85
2023-10-16,SKU005,CHI,469.44
2023-10-17,SKU001,NYC,521.06
2023-10-17,SKU001,LA,438.54
2023-10-17,SKU001,CHI,382.07
2023-10-17,SKU002,NYC,382.25
2023-10-17,SKU002,LA,249.48
2023-10-17,SKU002,CHI,252.97
2023-10-17,SKU003,NYC,716.59
2023-10-17,SKU003,LA,623.96
2023-10-17,SKU003,CHI,529.63
2023-10-17,SKU004,NYC,462.95
2023-10-17,SKU004,LA,426.74
2023-10-17,SKU004,CHI,282.50
2023-10-17,SKU005,NYC,754.97
2023-10-17,SKU005,LA,526.68
2023-10-17,SKU005,CHI,502.04
2023-10-18,SKU001,NYC,470.79
2023-10-18,SKU001,LA,494.07
2023-10-18,SKU001,CHI,324.40
2023-10-18,SKU002,NYC,321.51
2023-10-18,SKU002,LA,325.85
2023-10-18,SKU002,CHI,264.36
2023-10-18,SKU003,NYC,868.78
2023-10-18,SKU003,LA,598.26
2023-10-18,SKU003,CHI,469.93
2023-10-18,SKU004,NYC,431.14
2023-10-18,SKU004,LA,316.23
2023-10-18,SKU004,CHI,265.65
2023-10-18,SKU005,NYC,718.05
2023-10-18,SKU005,LA,517.05
2023-10-18,SKU005,CHI,368.99
2023-10-19,SKU001,NYC,548.08
2023-10-19,SKU001,LA,539.77
2023-10-19,SKU001,CHI,377.56
2023-10-19,SKU002,NYC,478.72
2023-10-19,SKU002,LA,392.91
2023-10-19,SKU002,CHI,309.60
2023-10-19,SKU003,NYC,858.62
2023-10-19,SKU003,LA,738.95
2023-10-19,SKU003,CHI,512.17
2023-10-19,SKU004,NYC,529.99
2023-10-19,SKU004,LA,463.17
2023-10-19,SKU004,CHI,343.60
2023-10-19,SKU005,NYC,729.16
2023-10-19,SKU005,LA,581.32
2023-10-19,SKU005,CHI,546.41
2023-10-20,SKU001,NYC,632.78
2023-10-20,SKU001,LA,653.38
2023-10-20,SKU001,CHI,369.64
2023-10-20,SKU002,NYC,368.95
2023-10-20,SKU002,LA,376.42
2023-10-20,SKU002,CHI,277.88
2023-10-20,SKU003,NYC,1126.05
2023-10-20,SKU003,LA,643.25
2023-10-20,SKU003,CHI,677.02
2023-10-20,SKU004,NYC,466.57
2023-10-20,SKU004,LA,427.69
2023-10-20,SKU004,CHI,333.53
2023-10-20,SKU005,NYC,760.29
2023-10-20,SKU005,LA,795.19
2023-10-20,SKU005,CHI,592.01
2023-10-21,SKU001,NYC,762.35
2023-10-21,SKU001,LA,791.88
2023-10-21,SKU001,CHI,514.34
2023-10-21,SKU002,NYC,647.57
2023-10-21,SKU002,LA,484.57
2023-10-21,SKU002,CHI,350.70
2023-10-21,SKU003,NYC,1156.46
2023-10-21,SKU003,LA,876.21
2023-10-21,SKU003,CHI,631.80
2023-10-21,SKU004,NYC,763.08
2023-10-21,SKU004,LA,525.69
2023-10-21,SKU004,CHI,412.80
2023-10-21,SKU005,NYC,938.76
2023-10-21,SKU005,LA,937.99
2023-10-21,SKU005,CHI,582.67
2023-10-22,SKU001,NYC,756.46
2023-10-22,SKU001,LA,718.26
2023-10-22,SKU001,CHI,495.72
2023-10-22,SKU002,NYC,607.77
2023-10-22,SKU002,LA,508.13
2023-10-22,SKU002,CHI,415.89
2023-10-22,SKU003,NYC,1123.22
2023-10-22,SKU003,LA,888.43
2023-10-22,SKU003,CHI,715.97
2023-10-22,SKU004,NYC,799.40
2023-10-22,SKU004,LA,591.40
2023-10-22,SKU004,CHI,459.61
2023-10-22,SKU005,NYC,1142.98
2023-10-22,SKU005,LA,1085.85
2023-10-22,SKU005,CHI,840.16
2023-10-23,SKU001,NYC,462.06
2023-10-23,SKU001,LA,473.81
2023-10-23,SKU001,CHI,436.61
2023-10-23,SKU002,NYC,367.88
2023-10-23,SKU002,LA,310.73
2023-10-23,SKU002,CHI,232.28
2023-10-23,SKU003,NYC,794.25
2023-10-23,SKU003,LA,607.42
2023-10-23,SKU003,CHI,570.37
2023-10-23,SKU004,NYC,395.17
2023-10-23,SKU004,LA,356.18
2023-10-23,SKU004,CHI,299.53
2023-10-23,SKU005,NYC,695.47
2023-10-23,SKU005,LA,583.01
2023-10-23,SKU005,CHI,492.48
2023-10-24,SKU001,NYC,538.86
2023-10-24,SKU001,LA,469.16
2023-10-24,SKU001,CHI,320.58
2023-10-24,SKU002,NYC,423.27
2023-10-24,SKU002,LA,254.27
2023-10-24,SKU002,CHI,234.59
2023-10-24,SKU003,NYC,865.10
2023-10-24,SKU003,LA,496.20
2023-10-24,SKU003,CHI,611.59
2023-10-24,SKU004,NYC,416.54
2023-10-24,SKU004,LA,358.14
2023-10-24,SKU004,CHI,294.83
2023-10-24,SKU005,NYC,803.04
2023-10-24,SKU005,LA,595.27
2023-10-24,SKU005,CHI,515.08
2023-10-25,SKU001,NYC,612.23
2023-10-25,SKU001,LA,538.06
2023-10-25,SKU001,CHI,381.10
2023-10-25,SKU002,NYC,355.32
2023-10-25,SKU002,LA,276.69
2023-10-25,SKU002,CHI,234.73
2023-10-25,SKU003,NYC,736.54
2023-10-25,SKU003,LA,597.38
2023-10-25,SKU003,CHI,547.33
2023-10-25,SKU004,NYC,357.02
2023-10-25,SKU004,LA,346.27
2023-10-25,SKU004,CHI,319.72
2023-10-25,SKU005,NYC,700.89
2023-10-25,SKU005,LA,599.75
2023-10-25,SKU005,CHI,516.26
2023-10-26,SKU001,NYC,757.20
2023-10-26,SKU001,LA,616.12
2023-10-26,SKU001,CHI,406.05
2023-10-26,SKU002,NYC,362.22
2023-10-26,SKU002,LA,373.86
2023-10-26,SKU002,CHI,267.25
2023-10-26,SKU003,NYC,855.52
2023-10-26,SKU003,LA,687.01
2023-10-26,SKU003,CHI,666.07
2023-10-26,SKU004,NYC,497.89
2023-10-26,SKU004,LA,428.54
2023-10-26,SKU004,CHI,383.39
2023-10-26,SKU005,NYC,896.41
